Data,Preço Real,Preços Previstos,Erro Absoluto,Erro Percentual,Erro Médio Absoluto (MAE),Erro Quadrático Médio (MSE),Coeficiente de Determinação (R²),Erro Percentual Absoluto Médio (MAPE) (%),Acurácia (%),Valores Iguais?,Mean Absolute Error da Última Epoch,Tempo de Execução
2021-11-10,14.760000228881836,13.489673,1.2703275680541992,8.606555205659605,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-11-11,15.550000190734863,13.500923,2.049077033996582,13.177344108442396,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-11-12,15.154999732971191,13.561851,1.593149185180664,10.512366963059797,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-11-16,15.140000343322754,13.640292,1.4997081756591797,9.905601992410794,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-11-17,14.880000114440918,13.702638,1.1773624420166016,7.912381941946229,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-11-18,14.6850004196167,13.835527,0.8494729995727539,5.7846304072147,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-11-19,14.574999809265137,13.980688,0.5943117141723633,4.077610442194086,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-11-22,14.625,13.941103,0.6838970184326172,4.676218929453793,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-11-23,14.4399995803833,13.994459,0.4455404281616211,3.085460118481489,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-11-24,14.699999809265137,13.820717,0.8792829513549805,5.981516753495362,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-11-25,15.1850004196167,13.717348,1.4676523208618164,9.665145079389225,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-11-26,15.375,13.605129,1.7698707580566406,11.51135452394563,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-11-29,15.59000015258789,13.564187,2.025813102722168,12.99431098713549,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-11-30,15.354999542236328,13.598151,1.7568483352661133,11.441539483173718,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-12-01,16.25,13.695549,2.5544509887695312,15.719698392427883,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-12-02,15.845000267028809,13.828397,2.016603469848633,12.727064915517216,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-12-03,16.104999542236328,14.061151,2.043848991394043,12.69077335912942,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-12-06,16.364999771118164,14.2809305,2.08406925201416,12.734917697293453,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-12-07,16.799999237060547,14.423619,2.37637996673584,14.145119491991293,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-12-08,16.389999389648438,14.563017,1.8269824981689453,11.146934510094168,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-12-09,16.399999618530273,14.689301,1.7106990814208984,10.431092202514373,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-12-10,16.1299991607666,14.912889,1.2171106338500977,7.545633584473495,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-12-13,16.25,14.931434,1.3185663223266602,8.114254291240986,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-12-14,16.239999771118164,15.060848,1.1791515350341797,7.260785416581273,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-12-15,16.104999542236328,15.128874,0.9761257171630859,6.0610105241117065,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-12-16,15.854999542236328,15.123735,0.7312641143798828,4.612198899355748,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
2021-12-17,15.5600004196167,14.98786,0.5721406936645508,3.6769966467561623,2.245723980615674,5.962526179570972,0.71379381282488,9.902362233684048,90.09763776631596,False,0.05003301054239273,27.89190673828125
