Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,EMA_10,RSI_10,MACD,MACD_Histogram,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,stoch_k,stoch_d
2020-01-30,6.040249824523926,6.158750057220459,5.985000133514404,6.145249843597412,6.120016098022461,290504000.0,6.197800016403198,6.160901533207582,50.255835814088464,0.0397864005178405,-0.0087262307343237,5.889337379441019,6.1307999849319454,6.372262590422872,7.877034190786978,0.5299215247762447,0.1711092851981407,52.10855072808415,49.67476219404551
2020-01-31,6.099249839782715,6.111249923706055,5.868750095367432,5.910749912261963,5.886479377746582,370420000.0,6.166550016403198,6.115419420308378,37.04041577452369,0.0167976452976859,-0.0253719887635827,5.872732752228436,6.126449990272522,6.380167228316608,8.282683722120767,0.0749203332154376,0.1808496715189893,38.00268674685874,45.120817345510886
2020-02-03,5.892499923706055,6.027750015258789,5.886250019073486,6.008250236511231,5.983580589294434,255564000.0,6.144175052642822,6.095934114163441,43.86041744107404,0.0063728897770198,-0.028637395427399,5.893122025423224,6.131774997711181,6.370427969999139,7.784139906537347,0.241204226338096,0.1772876780345426,31.634276026169942,40.58183783370428
2020-02-04,6.150750160217285,6.197500228881836,6.100500106811523,6.178249835968018,6.152880668640137,271544000.0,6.142150020599365,6.110900609037,53.59813908806097,0.0116939423624868,-0.0186530742735456,5.924531050684323,6.144362497329712,6.3641939439751,7.155549391525166,0.5770757304185187,0.1783502378059882,33.247769631740404,34.2949108015897
2020-02-05,6.299749851226807,6.309999942779541,6.18524980545044,6.269000053405762,6.243258476257324,208220000.0,6.1437750339508055,6.139645962558593,57.926776703260536,0.022968927490151,-0.0059024713167051,5.942423919254694,6.157899999618531,6.373376079982367,6.998362441000489,0.7578013615238316,0.1742817330219655,50.76396495198878,38.54867020329971
2020-02-06,6.303500175476074,6.356249809265137,6.2220001220703125,6.356249809265137,6.330151081085205,218284000.0,6.147250032424926,6.1790284801416,61.73954168181737,0.0385009456218021,0.0077036374519567,5.9545757428617065,6.175237488746643,6.39589923463158,7.146664279294732,0.9101579088676334,0.1708412940536238,67.77897147301526,50.59690201891482
2020-02-07,6.315999984741211,6.338250160217285,6.264249801635742,6.289750099182129,6.263922214508057,189752000.0,6.150025033950806,6.199159683603514,57.339082356932565,0.0449263283038332,0.0113032161071902,5.96489414089243,6.185949993133545,6.40700584537466,7.147030043452941,0.7347825334553114,0.1641624404727944,73.23063823993367,63.92452488831257
2020-02-10,6.3125,6.574999809265137,6.307499885559082,6.574250221252441,6.547255516052246,529608000.0,6.206950044631958,6.267357963176046,68.13517018240347,0.0721436455183965,0.0308164266574028,5.934249855800901,6.20926251411438,6.48427517242786,8.858142418309537,1.1635834680780792,0.1742855862828367,83.88144950435286,74.96368640576726
2020-02-11,6.683000087738037,6.8125,6.620749950408936,6.697249889373779,6.669749736785889,638556000.0,6.256750011444092,6.3455201315756335,71.58900549253929,0.1024575439780228,0.0489042600936233,5.882671023182914,6.229150009155274,6.575628995127634,11.124438662197049,1.175509769957373,0.1795688095863406,86.48286121554715,81.19831631994457
2020-02-12,6.750249862670898,6.820000171661377,6.711249828338623,6.813499927520752,6.785522937774658,374644000.0,6.324249982833862,6.430607367202018,74.49240134362502,0.1343136493016707,0.064608292333817,5.831879906692576,6.260724997520446,6.689570088348317,13.69953451070648,1.144492547335907,0.1749276265160932,95.9379756138501,88.76742877791669
