Data,Preço Real,Preços Previstos,Erro Absoluto,Erro Percentual,Erro Médio Absoluto (MAE),Erro Quadrático Médio (MSE),Coeficiente de Determinação (R²),Erro Percentual Absoluto Médio (MAPE) (%),Acurácia (%)
2022-05-17,18.073999404907227,19.692595,1.6185951232910156,8.955378867897688,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-05-18,17.704999923706055,19.437998,1.7329978942871094,9.788183573876875,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-05-19,16.937000274658203,19.219769,2.2827682495117188,13.477996176969336,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-05-20,17.332000732421875,19.036247,1.7042465209960938,9.83294743236462,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-05-23,16.27400016784668,18.885843,2.6118431091308594,16.049177105769008,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-05-24,16.510000228881836,18.750467,2.240467071533203,13.570363661254426,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-05-25,16.020000457763672,18.618727,2.598726272583008,16.22176153761346,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-05-26,16.035999298095703,18.479065,2.443065643310547,15.234882453509863,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-05-27,18.18600082397461,18.327152,0.14115142822265625,0.7761543045603313,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-05-31,18.979999542236328,18.197258,0.7827415466308594,4.12403353798307,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-01,18.724000930786133,18.131405,0.5925960540771484,3.1649007937336613,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-02,18.29199981689453,18.1486,0.1434001922607422,0.7839503263514002,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-03,19.082000732421875,18.24028,0.8417205810546875,4.411070897951155,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-06,19.138999938964844,18.397322,0.7416782379150391,3.8752193964171866,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-07,18.472000122070312,18.605518,0.13351821899414062,0.7228140867897316,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-08,18.79899978637696,18.836723,0.03772354125975852,0.20066781046029683,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-09,18.481000900268555,19.06933,0.5883293151855469,3.183427771907081,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-10,17.600000381469727,19.283154,1.6831531524658203,9.563369977184426,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-13,16.0,19.451992,3.4519920349121094,21.574950218200684,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-14,15.730999946594238,19.53696,3.8059606552124023,24.194016071027914,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-15,16.094999313354492,19.514038,3.419038772583008,21.242863736851056,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-16,15.859999656677246,19.387867,3.527867317199707,22.243804499166135,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-17,15.64799976348877,19.176695,3.5286951065063477,22.550454753583242,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-21,16.475000381469727,18.903688,2.4286880493164062,14.741657014151427,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-22,16.22599983215332,18.606897,2.3808975219726562,14.673348617042922,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-23,16.518999099731445,18.316685,1.7976856231689453,10.882533574314262,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-24,16.5,18.058231,1.5582313537597656,9.443826386422822,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-27,17.312000274658203,17.846247,0.5342464447021484,3.0859891186819906,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-28,16.899999618530273,17.697865,0.7978649139404297,4.721094271893344,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-29,15.814000129699709,17.613789,1.7997884750366193,11.380981790031106,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-06-30,15.361000061035156,17.569023,2.2080230712890625,14.3742143253417,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-01,14.89900016784668,17.531603,2.6326026916503906,17.66966012478994,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-05,14.175000190734863,17.472485,3.2974843978881836,23.262676215295592,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-06,15.010000228881836,17.366188,2.3561878204345703,15.69745359431013,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-07,15.456000328063965,17.21616,1.7601594924926758,11.388195232480014,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-08,15.43000030517578,17.044516,1.6145153045654315,10.463482000216583,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-11,15.526000022888184,16.873966,1.347966194152832,8.68199273583461,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-12,15.267999649047852,16.722803,1.454803466796875,9.528448390340381,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-13,14.59000015258789,16.597815,2.007814407348633,13.761579070254488,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-14,15.107999801635742,16.489435,1.3814353942871094,9.143734527568245,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-15,15.659000396728516,16.395344,0.7363433837890625,4.702365190200133,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-18,16.302000045776367,16.32384,0.021839141845703125,0.13396602738546404,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-19,16.486000061035156,16.291075,0.19492530822753906,1.1823687219815506,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-20,16.94700050354004,16.308424,0.6385765075683594,3.7680798288462194,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-21,17.885000228881836,16.383568,1.5014324188232422,8.394925354256543,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-22,17.89299964904785,16.527584,1.3654155731201172,7.631004302807192,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-25,17.018999099731445,16.739162,0.27983665466308594,1.6442603529340434,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-26,16.888999938964844,16.991526,0.10252571105957031,0.6070561396772336,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-27,17.031999588012695,17.252287,0.22028732299804688,1.2933732287845254,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-28,17.975000381469727,17.49733,0.47767066955566406,2.65741674224436,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-07-29,17.812999725341797,17.725643,0.0873565673828125,0.4904090761228387,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-01,18.18199920654297,17.938047,0.24395179748535156,1.3417215275070695,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-02,18.121999740600582,18.139778,0.017778396606448865,0.09810394471322109,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-03,18.18400001525879,18.332531,0.1485309600830078,0.8168222610997065,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-04,18.849000930786133,18.515724,0.33327674865722656,1.7681401252035835,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-05,18.809999465942383,18.696692,0.11330795288085938,0.6023814784578604,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-08,17.50200080871582,18.8789,1.3768997192382812,7.867098935069178,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-09,17.25200080871582,19.041792,1.7897911071777344,10.37439730627372,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-10,17.697999954223633,19.163012,1.4650115966796875,8.277837046383663,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-11,18.131000518798828,19.237055,1.1060543060302734,6.100348984511248,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-12,18.15999984741211,19.274439,1.1144390106201172,6.136778744405828,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-15,18.701000213623047,19.28919,0.5881900787353516,3.1452332603412034,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-16,18.920000076293945,19.301107,0.3811073303222656,2.0143093487604102,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-17,18.52300071716309,19.32731,0.8043098449706996,4.342222176914564,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-18,18.301000595092773,19.370302,1.0693016052246094,5.842858698727826,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-19,18.4060001373291,19.4227,1.0167007446289062,5.5237462623231295,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-22,17.489999771118164,19.47734,1.9873409271240234,11.362727004752667,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-23,16.98900032043457,19.51528,2.5262794494628906,14.870088891718083,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-24,17.011999130249023,19.515757,2.5037574768066406,14.717597018652038,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-25,16.8439998626709,19.469316,2.625316619873047,15.586064125369562,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-26,17.85700035095215,19.37551,1.5185089111328125,8.50371776495958,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-29,16.020000457763672,19.257164,3.237163543701172,20.20701280400005,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-30,15.960000038146973,19.1112,3.151200294494629,19.74436270026787,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-08-31,15.383999824523926,18.933718,3.549717903137207,23.074089597157524,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-01,14.208999633789062,18.718977,4.509977340698242,31.740287542646538,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-02,14.100000381469728,18.452158,4.352157592773436,30.866365071117706,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-06,13.730999946594238,18.128925,4.39792537689209,32.029170446416956,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-07,13.562999725341797,17.753428,4.190427780151367,30.89602495767776,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-08,13.458999633789062,17.338125,3.8791255950927734,28.821797315115145,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-09,14.156999588012695,16.900969,2.743968963623047,19.382418898609536,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-12,14.369000434875488,16.473284,2.104283332824707,14.644604837768183,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-13,13.802000045776367,16.086252,2.284252166748047,16.550153305115114,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-14,13.253999710083008,15.752349,2.498349189758301,18.849775497261227,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-15,13.015000343322754,15.465989,2.45098876953125,18.832030002893628,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-16,12.741999626159668,15.214778,2.4727783203125,19.40651697427317,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-19,13.01200008392334,14.984947,1.972947120666504,15.162520042588461,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-20,13.21500015258789,14.772515,1.5575151443481445,11.785963877141057,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-21,13.213000297546388,14.581544,1.368543624877928,10.35755387920533,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-22,13.06999969482422,14.417025,1.3470249176025373,10.30623526438157,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-23,12.420000076293944,14.27982,1.8598203659057635,14.974398989381674,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-26,12.491000175476074,14.158791,1.667790412902832,13.351936510074278,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-27,12.506999969482422,14.045154,1.5381536483764648,12.298342145435525,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-28,12.40999984741211,13.934955,1.5249547958374023,12.288112929795123,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-29,12.447999954223633,13.826561,1.378561019897461,11.074558362524032,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-09-30,12.086999893188477,13.721426,1.6344261169433594,13.522181942472141,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-10-03,12.347000122070312,13.616864,1.2698640823364258,10.284798491793474,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-10-04,12.878999710083008,13.515562,0.6365623474121094,4.942638106542876,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-10-05,12.91100025177002,13.429669,0.5186691284179688,4.017265264531789,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-10-06,13.220000267028809,13.369291,0.1492910385131836,1.1292816603455085,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-10-07,12.505000114440918,13.343366,0.8383655548095703,6.704242680025377,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-10-10,12.036999702453612,13.3432255,1.306225776672365,10.851755495234457,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-10-11,11.560999870300291,13.34948,1.7884798049926776,15.469940533320175,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-10-12,11.57900047302246,13.339287,1.7602863311767596,15.202403137282827,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-10-13,10.970999717712402,13.299428,2.328428268432617,21.223483076691984,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-10-14,12.057000160217283,13.218125,1.1611251831054705,9.630299143037794,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-10-17,11.517999649047852,13.110096,1.5920963287353516,13.822680823461944,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-10-18,12.343999862670898,12.986981,0.6429815292358398,5.208858849555402,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-10-19,11.878999710083008,12.8713045,0.992304801940918,8.353437378221672,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-10-20,12.11299991607666,12.773701,0.660700798034668,5.454477029738688,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-10-21,12.097999572753906,12.701192,0.6031923294067383,4.985884862859453,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
2022-10-24,12.508000373840332,12.655557,0.14755630493164062,1.179695399116273,13.770292587802835,677.9700958546198,0.42188512918065124,18.09184954979646,81.90815045020354
