Data,Preço Real,Preços Previstos,Erro Absoluto,Erro Percentual,Erro Médio Absoluto (MAE),Erro Quadrático Médio (MSE),Coeficiente de Determinação (R²),Erro Percentual Absoluto Médio (MAPE) (%),Acurácia (%),Valores Iguais?,Mean Absolute Error da Última Epoch,Lossda Última Epoch,Tempo de Execução
2021-11-02,25.82200050354004,23.078094,2.743906021118164,10.626233318917299,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-11-03,26.670000076293945,23.311583,3.358417510986328,12.592491568725233,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-11-04,27.22900009155273,23.560966,3.668033599853512,13.471055079218456,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-11-05,30.187000274658203,23.901459,6.285541534423828,20.822014367888357,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-11-08,30.14900016784668,24.664335,5.4846649169921875,18.191863366804036,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-11-09,32.28200149536133,25.504868,6.777133941650391,20.99353704145083,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-11-10,29.356000900268555,26.305437,3.0505638122558594,10.39161915350654,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-11-11,30.468000411987305,26.521244,3.946756362915039,12.953775467858502,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-11-12,30.01000022888184,26.443777,3.5662231445312536,11.883449241360202,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-11-15,30.552000045776367,26.445086,4.106914520263672,13.442375340764077,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-11-16,29.75900077819824,26.485224,3.273777008056637,11.000964153524405,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-11-17,30.417999267578125,26.387121,4.030878067016602,13.251621290270151,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-11-18,32.367000579833984,26.322495,6.044506072998047,18.67490334202926,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-11-19,32.24300003051758,26.588305,5.654695510864258,17.53774619456056,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-11-22,33.516998291015625,26.976288,6.54071044921875,19.51460686433849,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-11-23,31.53499984741211,27.353544,4.181455612182617,13.25972929258081,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-11-24,31.461000442504883,27.413301,4.047698974609375,12.865766878604393,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-11-26,32.599998474121094,27.269232,5.330766677856445,16.35204578947504,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-11-29,32.36600112915039,27.356707,5.009294509887695,15.477026308869778,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-11-30,33.16899871826172,27.55595,5.613048553466797,16.922574603907,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-12-01,33.21900177001953,27.74538,5.473621368408203,16.477380645881414,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-12-02,31.214000701904297,27.945045,3.2689552307128906,10.472721077735669,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-12-03,32.0,27.800512,4.199487686157227,13.123399019241333,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
2021-12-06,29.8799991607666,27.605503,2.274496078491211,7.61210221678218,5.551550755435473,68.10875161728676,0.9419226859950794,10.507215155871346,89.49278484412865,False,0.016764581203460693,0.0005973953520879149,79.8853485584259
