Data,Preço Real,Preços Previstos,Erro Absoluto,Erro Percentual,Erro Médio Absoluto (MAE),Erro Quadrático Médio (MSE),Coeficiente de Determinação (R²),Erro Percentual Absoluto Médio (MAPE) (%),Acurácia (%),Valores Iguais?
2022-04-05,27.253999710083008,25.71833,1.5356693267822266,5.634656722382234,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-04-06,24.93400001525879,25.84949,0.9154891967773438,3.671649940711857,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-04-07,24.44099998474121,25.956598,1.5155982971191406,6.201048639848392,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-04-08,23.91699981689453,26.049997,2.132997512817383,8.918332270549554,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-04-11,22.214000701904297,26.097555,3.883554458618164,17.482463022904497,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-04-12,22.53700065612793,26.084991,3.5479907989501953,15.742959114594859,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-04-13,21.72800064086914,26.019323,4.291322708129883,19.750195975501526,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-04-14,22.5049991607666,25.870958,3.3659591674804688,14.956495414354027,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-04-18,21.200000762939453,25.676125,4.476123809814453,21.11379079589157,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-04-19,21.71999931335449,25.55424,3.8342399597168004,17.65303904664181,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-04-20,22.51700019836425,25.455124,2.938123703002937,13.048468610913707,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-04-21,21.708999633789062,25.29463,3.585630416870117,16.516792470203224,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-04-22,20.30299949645996,25.192116,4.889116287231445,24.08075855039997,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-04-25,19.20199966430664,25.138567,5.936567306518555,30.91640147017426,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-04-26,19.718000411987305,25.091265,5.373264312744141,27.25055381111329,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-04-27,18.597999572753903,25.01007,6.412071228027347,34.477209244703076,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-04-28,18.96699905395508,24.860634,5.893634796142575,31.073101123572883,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-04-29,19.402000427246094,24.675228,5.273227691650391,27.178783504433046,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-05-02,18.541000366210938,24.461939,5.920938491821289,31.934298985353504,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-05-03,19.39999961853028,24.28946,4.8894596099853445,25.203400547055082,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-05-04,19.92300033569336,24.158913,4.235912322998047,21.261417716332275,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-05-05,19.867000579833984,24.002945,4.135944366455078,20.81816200606181,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-05-06,18.73600006103516,23.812777,5.076776504516598,27.09637322789434,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-05-09,18.03400039672852,23.638617,5.604616165161129,31.07805279952107,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
2022-05-10,17.68899917602539,23.54408,5.855081558227539,33.10012906871049,4.8603347125118725,51.981314115766665,0.9556747843617273,11.792181178125594,88.20781882187441,False
