Data,Preço Real,Preços Previstos,Erro Absoluto,Erro Percentual,Erro Médio Absoluto (MAE),Erro Quadrático Médio (MSE),Coeficiente de Determinação (R²),Erro Percentual Absoluto Médio (MAPE) (%),Acurácia (%),Valores Iguais?,Mean Absolute Error da Última Epoch,Tempo de Execução
2021-11-10,36.900001525878906,36.33396,0.5660400390625,1.533983782264946,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-11-11,37.369998931884766,36.507145,0.86285400390625,2.3089484307425208,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-11-12,36.720001220703125,36.835514,0.11551284790039062,0.31457746203794584,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-11-16,36.70000076293945,36.541588,0.15841293334960938,0.43164286118919803,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-11-17,35.86000061035156,36.427082,0.5670814514160156,1.5813760227664873,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-11-18,35.41999816894531,35.907227,0.4872283935546875,1.3755743047493092,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-11-19,35.5099983215332,35.483437,0.026561737060546875,0.07480072744593706,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-11-22,35.529998779296875,35.412785,0.11721420288085938,0.3299020740444253,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-11-23,35.41999816894531,35.39392,0.0260772705078125,0.07362301483876386,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-11-24,35.619998931884766,35.295967,0.3240318298339844,0.9096907342799823,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-11-25,35.4900016784668,35.362495,0.12750625610351562,0.3592737392877577,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-11-26,35.70000076293945,35.2921,0.4079017639160156,1.1425819473355943,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-11-29,36.2599983215332,35.381966,0.8780326843261719,2.421491243712351,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-11-30,36.36000061035156,35.739044,0.6209564208984375,1.7078009088967216,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-12-01,36.08000183105469,35.904354,0.17564773559570312,0.4868285107583339,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-12-02,36.900001525878906,35.781925,1.1180763244628906,3.030017014169377,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-12-03,37.400001525878906,36.234062,1.1659393310546875,3.1174847152022616,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-12-06,38.06999969482422,36.685493,1.3845062255859375,3.636738210360866,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-12-07,36.720001220703125,37.209373,0.48937225341796875,1.3327130641326217,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-12-08,36.0,36.58753,0.5875282287597656,1.6320228576660156,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-12-09,35.650001525878906,35.982784,0.3327827453613281,0.9334718965432744,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-12-10,35.5,35.63786,0.13785934448242188,0.388336181640625,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-12-13,35.709999084472656,35.464275,0.24572372436523438,0.688109018944443,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-12-14,36.119998931884766,35.528423,0.5915756225585938,1.6378063124370223,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-12-15,36.119998931884766,35.770657,0.34934234619140625,0.9671715296841438,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
2021-12-16,36.40999984741211,35.8195,0.5904998779296875,1.621806867356134,0.4918897264221697,0.4174679819880613,0.9428997452609141,1.2841454327796078,98.71585456722039,False,0.019966665655374527,2528.778012752533
