Data,Preço Real,Preços Previstos,Erro Absoluto,Erro Percentual,Erro Médio Absoluto (MAE),Erro Quadrático Médio (MSE),Coeficiente de Determinação (R²),Erro Percentual Absoluto Médio (MAPE) (%),Acurácia (%),Valores Iguais?,Mean Absolute Error da Última Epoch,Tempo de Execução
2021-11-02,386.4533386230469,376.49548,9.957855224609375,2.5767289940073295,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-11-03,392.4433288574219,380.56332,11.8800048828125,3.0271899174335593,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-11-04,411.4700012207031,380.99805,30.471954345703125,7.405632064379504,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-11-05,409.3333435058594,407.82953,1.503814697265625,0.3673814315701107,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-11-08,383.2633361816406,410.25208,26.988739013671875,7.041826458683503,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-11-09,391.2000122070313,414.40662,23.206604003906193,5.932158302598613,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-11-10,336.8033447265625,416.2657,79.46234130859375,23.593097441804247,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-11-11,367.5899963378906,404.81354,37.223541259765625,10.126374936914646,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-11-12,349.1666564941406,403.39224,54.2255859375,15.53000119827019,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-11-15,339.2099914550781,397.06305,57.853057861328125,17.05523401983566,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-11-16,334.4366760253906,397.64062,63.203948974609375,18.898629697482967,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-11-17,354.5033264160156,393.0554,38.55206298828125,10.874950985097318,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-11-18,368.8500061035156,385.7954,16.945404052734375,4.594117872395736,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-11-19,366.2900085449219,394.13477,27.844757080078125,7.601833637420453,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-11-22,387.4433288574219,380.5354,6.907928466796875,1.7829519705936074,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-11-23,389.1700134277344,382.57498,6.59503173828125,1.6946402627976094,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-11-24,360.1300048828125,376.7126,16.58258056640625,4.604609541435537,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-11-26,366.489990234375,364.1835,2.306488037109375,0.629345438775653,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-11-29,366.9966735839844,365.2172,1.77947998046875,0.48487632410693493,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-11-30,381.4566650390625,362.5187,18.937957763671875,4.964641989341715,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-12-01,386.8999938964844,364.00092,22.899078369140625,5.9186039623632825,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-12-02,366.3533325195313,356.8586,9.494720458984432,2.5916839335638477,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-12-03,361.5966796875,350.13467,11.462005615234375,3.1698315441226117,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-12-06,333.836669921875,353.81195,19.97528076171875,5.983549011075804,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-12-07,348.0666809082031,331.06247,17.00421142578125,4.8853315638867,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-12-08,350.9033203125,319.66162,31.24169921875,8.903221317748557,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
2021-12-09,353.5466613769531,331.30048,22.246185302734375,6.292291155032401,30.344571842559397,1519.6518735235613,0.5744003717077799,13.318602898174095,86.68139710182591,False,0.008572030812501907,1846.9395537376404
