Data,Preço Real,Preços Previstos,Erro Absoluto,Erro Percentual,Erro Médio Absoluto (MAE),Erro Quadrático Médio (MSE),Coeficiente de Determinação (R²),Erro Percentual Absoluto Médio (MAPE) (%),Acurácia (%),Valores Iguais?
2021-11-02,386.4533386230469,370.35,16.10333251953125,4.166953913998583,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-11-03,392.4433288574219,383.91138,8.531951904296875,2.174059609864488,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-11-04,411.4700012207031,396.88736,14.5826416015625,3.5440351807666053,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-11-05,409.3333435058594,409.8799,0.54656982421875,0.13352682670253227,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-11-08,383.2633361816406,422.14655,38.883209228515625,10.145298430029749,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-11-09,391.2000122070313,430.23697,39.03695678710932,9.978771873465622,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-11-10,336.8033447265625,434.4074,97.60406494140625,28.97954146525688,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-11-11,367.5899963378906,431.31476,63.724761962890625,17.335825946774268,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-11-12,349.1666564941406,424.95117,75.78451538085938,21.704396445463892,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-11-15,339.2099914550781,418.50674,79.2967529296875,23.376891874421347,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-11-16,334.4366760253906,410.43307,75.99639892578125,22.72370358088703,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-11-17,354.5033264160156,401.37518,46.871856689453125,13.221838328943694,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-11-18,368.8500061035156,393.3999,24.549896240234375,6.655793909176347,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-11-19,366.2900085449219,389.66974,23.379730224609375,6.382846836987113,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-11-22,387.4433288574219,389.60065,2.157318115234375,0.5568086877625044,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-11-23,389.1700134277344,393.35855,4.18853759765625,1.076274495242945,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-11-24,360.1300048828125,398.53604,38.406036376953125,10.66449222675866,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-11-26,366.489990234375,400.88193,34.391937255859375,9.384140951261804,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-11-29,366.9966735839844,399.3294,32.332733154296875,8.810088886785994,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-11-30,381.4566650390625,395.63553,14.178863525390625,3.717031271150724,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-12-01,386.8999938964844,392.45355,5.553558349609375,1.4353989240680207,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-12-02,366.3533325195313,391.74173,25.388397216796818,6.930030373189874,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-12-03,361.5966796875,390.99265,29.395965576171875,8.129489906150834,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-12-06,333.836669921875,387.55933,53.72265625,16.092497047305276,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-12-07,348.0666809082031,380.32358,32.25689697265625,9.267447515656771,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-12-08,350.9033203125,371.56827,20.664947509765625,5.889071522994504,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-12-09,353.5466613769531,364.1796,10.6329345703125,3.0075052975753076,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-12-10,336.25,358.46738,22.217376708984375,6.60739827776487,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-12-13,333.6966552734375,353.36826,19.671600341796875,5.895054694413279,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-12-14,315.0,346.40204,31.40203857421875,9.96890113467262,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-12-15,317.7366638183594,339.10352,21.366851806640625,6.724704524138712,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-12-16,331.5,331.86124,0.361236572265625,0.10897030837575415,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-12-17,304.92333984375,328.15405,23.230712890625,7.6185420579903695,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
2021-12-20,303.5666809082031,324.49152,20.924835205078125,6.892994693118405,28.121902570332566,1225.7147975023563,0.656721535176531,12.789041808054542,87.21095819194545,False
