Preço Real,Preços Previstos,Erro Absoluto,Erro Percentual
36.41999816894531,35.127937,1.2920608520507812,3.547668635394108
37.0099983215332,35.215252,1.7947463989257812,4.8493555263999015
37.220001220703125,35.304035,1.9159660339355469,5.14767858973045
37.0099983215332,35.40087,1.6091270446777344,4.347817124167525
37.0,35.508034,1.4919662475585938,4.032341209617821
37.09000015258789,35.62399,1.4660110473632812,3.952577625592145
37.209999084472656,35.74529,1.4647102355957031,3.9363350487340147
37.08000183105469,35.86808,1.2119216918945312,3.268397065934179
37.09999847412109,35.987103,1.1128959655761648,2.999719707138154
37.25,36.097225,1.1527748107910156,3.094697478633599
37.54999923706055,36.195324,1.35467529296875,3.607657311565888
37.7400016784668,36.281853,1.4581489562988281,3.8636695586868504
37.5,36.35972,1.1402816772460938,3.0407511393229165
37.93999862670898,36.429905,1.5100936889648366,3.980215454994144
37.400001525878906,36.49566,0.9043426513671875,2.4180283809385092
37.0099983215332,36.555634,0.4543647766113281,1.2276811597339874
37.09999847412109,36.604122,0.49587631225585227,1.3365938885462443
36.93000030517578,36.636253,0.2937469482421875,0.7954155045079123
36.650001525878906,36.648045,0.001956939697265625,0.005339535104476904
37.36000061035156,36.635826,0.7241744995117188,1.9383685430429767
37.56999969482422,36.60392,0.9660797119140625,2.5714126158141895
38.0099983215332,36.561306,1.4486923217773438,3.811345397920313
38.18000030517578,36.520733,1.6592674255371094,4.345907313448016
37.75,36.494553,1.2554473876953125,3.325688444225993
38.11000061035156,36.48792,1.6220817565917969,4.256315220711914
38.0,36.503765,1.4962348937988281,3.937460246839022
37.400001525878906,36.540997,0.8590049743652344,2.2968046505849644
37.81999969482422,36.59117,1.2288284301757812,3.249149762272341
37.91999816894531,36.64738,1.2726173400878906,3.3560585483627587
37.84000015258789,36.704815,1.1351852416992188,2.9999609860508496
37.81999969482422,36.759407,1.0605926513671875,2.804316922065795
38.04999923706055,36.807976,1.2420234680175781,3.264187892040356
37.84000015258789,36.850124,0.9898757934570312,2.6159508178261284
37.459999084472656,36.88494,0.5750579833984375,1.5351254603655389
37.29999923706055,36.90887,0.3911285400390625,1.0486020054671874
37.27999877929688,36.917625,0.36237335205078836,0.9720315555697636
37.900001525878906,36.90844,0.9915618896484375,2.616258178700543
37.5,36.885597,0.6144027709960938,1.6384073893229167
37.29999923706055,36.852737,0.4472618103027344,1.1990933497348275
37.0099983215332,36.811817,0.19818115234375,0.5354800360216282
37.150001525878906,36.762386,0.3876152038574219,1.0433787023868812
37.16999816894531,36.705288,0.4647102355957031,1.25022937446351
36.869998931884766,36.64269,0.2273101806640625,0.616518001760741
36.59999847412109,36.575306,0.02469253540038352,0.06746594652959609
36.25,36.502056,0.2520561218261719,0.6953272326239224
36.2400016784668,36.419876,0.17987442016601562,0.49634219601290475
36.16999816894531,36.326984,0.15698623657226562,0.43402334674998744
36.560001373291016,36.223434,0.3365669250488281,0.9205878348098417
36.41999816894531,36.11445,0.30554962158203125,0.8389611118722351
36.29999923706055,36.006016,0.29398345947265625,0.8098718062024456
36.45000076293945,35.90298,0.5470199584960938,1.5007405954632418
36.59999847412109,35.810356,0.7896423339843679,2.1574928057516276
36.72999954223633,35.73329,0.9967079162597656,2.7136072112215452
36.25,35.676476,0.5735244750976562,1.5821364830280171
36.31999969482422,35.63889,0.6811103820800781,1.8753039311758029
36.369998931884766,35.617516,0.7524833679199219,2.0689672532825854
36.209999084472656,35.608967,0.6010322570800781,1.6598516218626722
36.150001525878906,35.60868,0.54132080078125,1.4974295378486542
36.18000030517578,35.611916,0.568084716796875,1.5701622775155335
36.5,35.61509,0.8849105834960938,2.4244125575235445
36.54999923706055,35.618374,0.9316253662109375,2.5489066639057514
36.720001220703125,35.62361,1.0963897705078125,2.985810822603286
35.470001220703125,35.63393,0.16392898559570312,0.4621623342375897
35.36000061035156,35.6422,0.2821998596191406,0.7980765122965728
34.83000183105469,35.638786,0.8087844848632812,2.3220914221777704
34.97999954223633,35.612217,0.6322174072265625,1.8073682547170893
34.939998626708984,35.55603,0.6160316467285156,1.7631129677767248
34.880001068115234,35.469086,0.5890846252441406,1.6888893555185094
34.560001373291016,35.354572,0.7945709228515625,2.2991055881890974
34.5099983215332,35.216625,0.7066268920898438,2.0476004823475455
34.54999923706055,35.060936,0.5109367370605469,1.4788328461451405
34.75,34.89502,0.14501953125,0.41732239208633093
34.540000915527344,34.728756,0.18875503540039062,0.546482427322509
34.54999923706055,34.57031,0.0203094482421875,0.05878277479208243
34.900001525878906,34.426224,0.47377777099609375,1.35752937043507
34.95000076293945,34.303967,0.6460342407226562,1.848452722804238
34.790000915527344,34.20964,0.5803604125976562,1.6681816537079537
34.81999969482422,34.145344,0.6746559143066406,1.9375529012624435
35.09000015258789,34.110245,0.9797554016113281,2.7921213945593872
34.81999969482422,34.103317,0.7166824340820312,2.058249397941729
34.310001373291016,34.12006,0.18994140625,0.5536036101644166
35.06999969482422,34.150352,0.919647216796875,2.622318861703898
34.970001220703125,34.189465,0.7805366516113281,2.232017799156469
34.400001525878906,34.234093,0.1659088134765625,0.48229304103882187
34.08000183105469,34.277252,0.1972503662109375,0.5787862547331123
34.29999923706055,34.309677,0.009677886962890625,0.02821541451357771
34.709999084472656,34.325665,0.3843345642089844,1.107273334331243
34.83000183105469,34.326202,0.5037994384765625,1.4464525179191097
34.900001525878906,34.316296,0.5837059020996094,1.6725096750118538
34.959999084472656,34.302433,0.6575660705566406,1.8809098620620275
35.310001373291016,34.290882,1.0191192626953125,2.886205672781958
