Data,Preço Real,Preços Previstos,Erro Absoluto,Erro Percentual,Erro Médio Absoluto (MAE),Erro Quadrático Médio (MSE),Coeficiente de Determinação (R²),Erro Percentual Absoluto Médio (MAPE) (%),Acurácia (%),Valores Iguais?,Mean Absolute Error da Última Epoch,Lossda Última Epoch,Tempo de Execução
2021-11-10,26.600000381469727,26.253273,0.3467273712158203,1.3034863392609568,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-11-11,26.8799991607666,25.979824,0.9001750946044922,3.348865783888736,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-11-12,26.309999465942383,25.869196,0.44080352783203125,1.6754220326102254,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-11-16,27.26000022888184,25.827087,1.4329128265380895,5.25646667097209,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-11-17,27.38999938964844,25.883215,1.5067844390869176,5.501221148826969,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-11-18,26.690000534057617,26.024324,0.6656761169433594,2.494103048420427,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-11-19,26.100000381469727,26.137877,0.037876129150390625,0.1451192666544236,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-11-22,26.299999237060547,26.132689,0.1673107147216797,0.6361624318449196,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-11-23,26.61000061035156,26.04524,0.5647602081298793,2.1223607485006286,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-11-24,27.780000686645508,25.959055,1.8209457397460938,6.554880110645442,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-11-25,29.049999237060547,26.012697,3.037302017211914,10.455428905268525,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-11-26,28.38999938964844,26.306274,2.083724975585941,7.3396443127283355,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-11-29,29.36000061035156,26.692724,2.6672763824462855,9.084728634187679,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-11-30,29.299999237060547,27.13172,2.1682796478271484,7.400272028282401,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-12-01,29.84000015258789,27.552343,2.287656784057617,7.666410095038886,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-12-02,26.989999771118164,27.947443,0.9574432373046875,3.5473999459949668,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-12-03,28.479999542236328,28.038498,0.4415016174316406,1.5502163782583147,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-12-06,28.780000686645508,27.963657,0.8163433074951172,2.83649509387926,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-12-07,29.280000686645508,27.880198,1.3998031616210938,4.780748390690914,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-12-08,29.36000061035156,27.88906,1.470941543579098,5.0100187772492175,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-12-09,29.100000381469727,27.98829,1.1117095947265625,3.82030783557816,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-12-10,29.5,28.106133,1.3938674926757812,4.724974551443326,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-12-13,29.670000076293945,28.235653,1.434347152709961,4.834334846719434,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
2021-12-14,29.61000061035156,28.37728,1.232721328735348,4.163192513763045,1.4515685401134544,2.9689215577170796,0.8828512448931947,4.452374952499332,95.54762504750067,False,0.05879862233996391,0.006306038703769445,96.92995858192444
