Data,Preço Real,Preços Previstos,Erro Absoluto,Erro Percentual,Erro Médio Absoluto (MAE),Erro Quadrático Médio (MSE),Coeficiente de Determinação (R²),Erro Percentual Absoluto Médio (MAPE) (%),Acurácia (%),Valores Iguais?,Mean Absolute Error da Última Epoch
2021-11-02,386.4533386230469,274.7864,111.66693115234375,28.895320596845863,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-11-03,392.4433288574219,277.44113,115.002197265625,29.30415395273704,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-11-04,411.4700012207031,280.3949,131.07510375976562,31.85532441512302,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-11-05,409.3333435058594,283.63458,125.69876098632812,30.70816560159576,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-11-08,383.2633361816406,287.1291,96.13424682617188,25.083079374075794,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-11-09,391.2000122070313,290.80267,100.39733886718756,25.663940627398336,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-11-10,336.8033447265625,294.57053,42.232818603515625,12.539310925728127,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-11-11,367.5899963378906,298.29416,69.29583740234375,18.851393697516908,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-11-12,349.1666564941406,301.86578,47.300872802734375,13.54678974151363,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-11-15,339.2099914550781,305.18945,34.020538330078125,10.0293444141027,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-11-16,334.4366760253906,308.18427,26.252410888671875,7.8497404054688,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-11-17,354.5033264160156,310.79074,43.71258544921875,12.330655932385044,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-11-18,368.8500061035156,312.99652,55.853485107421875,15.142601107005788,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-11-19,366.2900085449219,314.8328,51.45721435546875,14.048216755865461,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-11-22,387.4433288574219,316.34814,71.09518432617188,18.349827969895106,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-11-23,389.1700134277344,317.617,71.55300903320312,18.386054054622047,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-11-24,360.1300048828125,318.71646,41.413543701171875,11.499609346532505,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-11-26,366.489990234375,319.68463,46.80535888671875,12.77125163958397,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-11-29,366.9966735839844,320.54532,46.45135498046875,12.65715967581889,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-11-30,381.4566650390625,321.31317,60.14349365234375,15.766795855090079,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-12-01,386.8999938964844,322.01224,64.88775634765625,16.771196012222493,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-12-02,366.3533325195313,322.6712,43.68212890625006,11.923497080218654,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-12-03,361.5966796875,323.29547,38.30120849609375,10.592245628249273,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-12-06,333.836669921875,323.87534,9.961334228515625,2.9838945586315586,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-12-07,348.0666809082031,324.3696,23.69708251953125,6.808201939266047,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-12-08,350.9033203125,324.748,26.15533447265625,7.453715299519933,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-12-09,353.5466613769531,324.99554,28.551116943359375,8.075629064678973,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-12-10,336.25,325.1125,11.13751220703125,3.312271288336431,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-12-13,333.6966552734375,325.09225,8.604400634765625,2.5785097029860884,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
2021-12-14,315.0,324.9283,9.928314208984375,3.1518457806299605,27.451108018012896,1171.7147662338473,0.671844994460898,12.659517795406183,87.34048220459381,False,0.03349776938557625
