Data,Preço Real,Preços Previstos,Erro Absoluto,Erro Percentual,Erro Médio Absoluto (MAE),Erro Quadrático Médio (MSE),Coeficiente de Determinação (R²),Erro Percentual Absoluto Médio (MAPE) (%),Acurácia (%),Valores Iguais?,Mean Absolute Error da Última Epoch
2021-11-10,36.900001525878906,36.53828,0.3617210388183594,0.9802737773999148,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-11-11,37.369998931884766,36.51623,0.8537673950195312,2.2846331801499766,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-11-12,36.720001220703125,36.53061,0.18939208984375,0.515773648005678,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-11-16,36.70000076293945,36.543087,0.15691375732421875,0.4275579129760511,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-11-17,35.86000061035156,36.538322,0.6783218383789062,1.8915834546391441,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-11-18,35.41999816894531,36.486816,1.0668182373046875,3.011909351932227,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-11-19,35.5099983215332,36.402737,0.8927383422851562,2.5140478301397193,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-11-22,35.529998779296875,36.309856,0.7798576354980469,2.194927279177013,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-11-23,35.41999816894531,36.212067,0.7920684814453125,2.2362183015011086,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-11-24,35.619998931884766,36.12473,0.504730224609375,1.4169855130387792,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-11-25,35.4900016784668,36.06015,0.5701484680175781,1.6065044831020958,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-11-26,35.70000076293945,35.998936,0.2989349365234375,0.837352745476031,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-11-29,36.2599983215332,35.94614,0.3138580322265625,0.8655765216629261,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-11-30,36.36000061035156,35.914276,0.4457244873046875,1.2258649060027553,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-12-01,36.08000183105469,35.91476,0.16524124145507812,0.4579856792381094,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-12-02,36.900001525878906,35.934723,0.9652786254882812,2.6159311262123035,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-12-03,37.400001525878906,35.969105,1.4308967590332031,3.8259270070967646,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-12-06,38.06999969482422,36.034195,2.0358047485351562,5.347530246531451,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-12-07,36.720001220703125,36.13465,0.5853500366210938,1.594090460680778,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-12-08,36.0,36.244328,0.24432754516601562,0.6786876254611546,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-12-09,35.650001525878906,36.300716,0.6507148742675781,1.825287086720638,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-12-10,35.5,36.272697,0.7726974487304688,2.176612531635123,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-12-13,35.709999084472656,36.206192,0.49619293212890625,1.3895069864189937,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-12-14,36.119998931884766,36.141293,0.02129364013671875,0.058952493816166435,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-12-15,36.119998931884766,36.104237,0.0157623291015625,0.04363878617850228,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-12-16,36.40999984741211,36.07596,0.3340415954589844,0.9174446494339298,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-12-17,36.58000183105469,36.05038,0.5296211242675781,1.4478433508933148,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
2021-12-20,36.560001373291016,36.048645,0.5113563537597656,1.3986770638727002,0.8107957813548248,1.1825338756178476,0.8382558939877967,2.1204450592232815,97.87955494077671,False,0.03345188871026039
