Data,Preço Real,Preços Previstos,Erro Absoluto,Erro Percentual,Erro Médio Absoluto (MAE),Erro Quadrático Médio (MSE),Coeficiente de Determinação (R²),Erro Percentual Absoluto Médio (MAPE) (%),Acurácia (%),Valores Iguais?,Mean Absolute Error da Última Epoch,Tempo de Execução
2021-11-10,36.900001525878906,35.286472,1.6135292053222656,4.372707692683039,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-11-11,37.369998931884766,35.311577,2.058422088623047,5.508220892312533,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-11-12,36.720001220703125,35.33964,1.3803596496582031,3.759149247740062,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-11-16,36.70000076293945,35.350323,1.3496780395507812,3.6775967615611567,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-11-17,35.86000061035156,35.33598,0.5240211486816406,1.4612970991706384,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-11-18,35.41999816894531,35.318607,0.10139083862304688,0.28625308826792056,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-11-19,35.5099983215332,35.323883,0.18611526489257812,0.5241207369466929,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-11-22,35.529998779296875,35.286995,0.24300384521484375,0.6839399199654369,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-11-23,35.41999816894531,35.198334,0.2216644287109375,0.6258171659231848,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-11-24,35.619998931884766,35.116734,0.503265380859375,1.4128730936285452,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-11-25,35.4900016784668,35.04493,0.4450721740722656,1.2540776360185655,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-11-26,35.70000076293945,34.99228,0.7077217102050781,1.982413711709977,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-11-29,36.2599983215332,34.928524,1.3314743041992188,3.6720197623630755,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-11-30,36.36000061035156,34.87395,1.4860496520996094,4.087045179192149,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-12-01,36.08000183105469,34.853874,1.2261276245117188,3.3983579885973545,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-12-02,36.900001525878906,34.831867,2.068134307861328,5.604699789540369,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-12-03,37.400001525878906,34.80241,2.5975914001464844,6.945431267827844,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-12-06,38.06999969482422,34.8122,3.257801055908203,8.557397115900464,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-12-07,36.720001220703125,34.84383,1.8761711120605469,5.109398283469396,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-12-08,36.0,34.87538,1.1246185302734375,3.12394036187066,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-12-09,35.650001525878906,34.86025,0.7897529602050781,2.215295726233795,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-12-10,35.5,34.8635,0.6365013122558594,1.792961442974252,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-12-13,35.709999084472656,34.883694,0.8263053894042969,2.3139328215877475,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-12-14,36.119998931884766,34.858982,1.261016845703125,3.4911873837016314,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-12-15,36.119998931884766,34.76891,1.3510894775390625,3.740557911108891,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-12-16,36.40999984741211,34.704937,1.7050628662109375,4.68295213775489,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
2021-12-17,36.58000183105469,34.660618,1.9193840026855469,5.247085583948989,1.8676167168445534,4.869256789547602,0.3339949048328624,4.902285523286521,95.09771447671348,False,0.04628029465675354,6.553443193435669
