Preço Real,Preços Previstos,Erro Absoluto,Erro Percentual
319.010009765625,324.85233,5.842315673828125,1.831389453302874
323.6099853515625,323.84717,0.2371826171875,0.07329273753089857
322.989990234375,322.98624,0.003753662109375,0.0011621605074049466
330.6700134277344,322.27057,8.399444580078125,2.5401289016228756
335.2099914550781,321.78958,13.42041015625,4.003582977343467
334.9800109863281,321.67307,13.30694580078125,3.9724596585926912
344.760009765625,321.99814,22.761871337890625,6.602236539372597
340.6199951171875,322.87198,17.748016357421875,5.210503379672652
334.0,324.28513,9.714874267578125,2.9086449902928515
331.760009765625,326.06458,5.6954345703125,1.7167333019841944
347.25,327.96356,19.28643798828125,5.554049816639669
369.8599853515625,329.92358,39.9364013671875,10.797708037874605
365.3599853515625,332.18686,33.173126220703125,9.079572900897386
360.239990234375,334.92706,25.31292724609375,7.02668441380563
356.92999267578125,338.12222,18.807769775390625,5.269316157601453
359.6099853515625,341.58682,18.023162841796875,5.011863845820922
361.1000061035156,345.10736,15.992645263671875,4.428868732582437
397.4800109863281,348.49817,48.981842041015625,12.323095674539573
391.8900146484375,352.0061,39.8839111328125,10.177322626755915
397.4100036621094,355.8387,41.5712890625,10.460554258680723
402.8900146484375,360.12137,42.768646240234375,10.615464440724441
400.4700012207031,364.89227,35.577728271484375,8.883993348574723
405.0,370.03256,34.967437744140625,8.633935245466821
410.4299926757813,375.37042,35.05957031250006,8.542156016408704
399.7699890136719,380.75195,19.018035888671875,4.7572445184276875
424.5,385.89594,38.60406494140625,9.094008231191108
418.8299865722656,390.79114,28.038848876953125,6.694565760781614
430.010009765625,395.42038,34.589630126953125,8.043912779101595
434.989990234375,399.85773,35.13226318359375,8.076568190606936
444.1000061035156,404.2024,39.897613525390625,8.983925462070554
446.1499938964844,408.5872,37.56280517578125,8.419322131492972
430.1799926757813,413.08426,17.095733642578182,3.9740885056602155
432.6499938964844,417.49194,15.158050537109375,3.5035365193454924
422.9299926757813,421.56332,1.3666687011719318,0.3231430082613275
418.5899963378906,424.98563,6.3956298828125,1.5278984062604961
422.4400024414063,427.48315,5.043151855468693,1.193814938529216
417.3900146484375,428.9574,11.5673828125,2.7713606954021324
423.1000061035156,429.40378,6.30377197265625,1.4899011774332072
434.3299865722656,428.98227,5.34771728515625,1.2312567518905293
431.1000061035156,428.04828,3.051727294921875,0.7078931226433559
439.760009765625,426.92828,12.83172607421875,2.917892893684799
444.9100036621094,425.96,18.95001220703125,4.259291104055056
440.0,425.43704,14.562957763671875,3.3097631281072446
438.6000061035156,425.46915,13.130859375,2.9938119453425034
438.5199890136719,426.01428,12.505706787109375,2.8517985725662056
438.6499938964844,426.94687,11.703125,2.667987042708539
444.5499877929688,428.11264,16.437347412109432,3.697525107067253
447.0,429.4264,17.5736083984375,3.931456017547539
452.7900085449219,430.85098,21.93902587890625,4.845298143704435
445.5700073242188,432.41342,13.156585693359432,2.952753883136943
451.0,434.04785,16.9521484375,3.758791227827051
476.8599853515625,435.71222,41.14776611328125,8.628898917351028
447.0,437.6398,9.360198974609375,2.094004244879055
437.3699951171875,439.72177,2.351776123046875,0.5377086103990164
425.0,441.63303,16.633026123046875,3.9136532054227944
427.1799926757813,442.9359,15.755920410156193,3.6883563557047334
424.2000122070313,443.3429,19.142883300781193,4.5127022041287645
426.8999938964844,442.7331,15.833099365234375,3.7088544370121537
415.55999755859375,441.18866,25.628662109375,6.167259182775737
426.510009765625,438.8,12.28997802734375,2.881521592915795
437.3699951171875,435.83975,1.530242919921875,0.3498737766663364
435.2300109863281,432.7506,2.479400634765625,0.5696759350640254
427.7999877929688,429.91983,2.119842529296818,0.49552187699516786
433.05999755859375,427.53284,5.52716064453125,1.2763036705516575
436.4599914550781,425.70258,10.757415771484375,2.4646968753358376
440.3599853515625,424.49896,15.86102294921875,3.601831110189556
439.739990234375,423.9646,15.775390625,3.5874359792912958
431.1199951171875,424.06876,7.051239013671875,1.6355629740056938
428.9800109863281,424.62402,4.355987548828125,1.0154290263578163
421.989990234375,425.3848,3.394805908203125,0.8044754583675399
424.4100036621094,426.06174,1.6517333984375,0.3891834273898299
423.7300109863281,426.4635,2.733489990234375,0.6451018146842029
415.0,426.4975,11.49749755859375,2.770481339420181
399.3299865722656,426.0657,26.7357177734375,6.695144034368481
402.2300109863281,424.97064,22.740631103515625,5.653638585483017
409.0,423.1346,14.134613037109375,3.4558956080952017
418.3999938964844,420.69104,2.291046142578125,0.5475731778201098
425.4100036621094,417.97665,7.433349609375,1.7473377554325427
412.0,415.4203,3.4202880859375,0.8301670111498787
418.0400085449219,413.22556,4.814453125,1.1516728127907516
416.0,411.52335,4.476654052734375,1.0761187626765323
430.8500061035156,410.3413,20.508697509765625,4.7600550584275085
431.2300109863281,409.79883,21.431182861328125,4.96978000494673
437.7300109863281,409.97122,27.7587890625,6.341532078175696
438.3900146484375,410.91095,27.47906494140625,6.2681776553334165
448.6099853515625,412.5853,36.024688720703125,8.030291321418455
441.1499938964844,414.97894,26.171051025390625,5.932460928817704
443.55999755859375,417.92453,25.635467529296875,5.779481393813125
443.0700073242188,421.20645,21.863555908203182,4.934560125213895
442.8500061035156,424.5903,18.25970458984375,4.123225547743488
435.5,427.85846,7.64154052734375,1.754659133718427
410.3999938964844,430.75775,20.357757568359375,4.9604673175249205
401.0,432.82776,31.8277587890625,7.937096954878429
395.5,433.61905,38.119049072265625,9.638191927247945
392.8399963378906,432.84985,40.009857177734375,10.184771802950783
397.0499877929688,430.4745,33.42449951171869,8.418209429374675
386.5,426.72916,40.229156494140625,10.408578653076487
